id,dep_delayed_15min
41330,0.1856266
41331,0.26785722
41332,0.24453789
41333,0.049999777
41334,0.03640777
41335,0.41816092
41336,0.20369916
41337,0.20250088
41338,0.6238531
41339,0.03587255
41340,0.06283228
41341,0.39721602
41342,0.2587965
41343,0.2703718
41344,0.097162835
41345,0.108174816
41346,0.0014180804
41347,0.1623269
41348,0.34855583
41349,0.4557806
41350,0.22895944
41351,0.03583219
41352,0.036253046
41353,0.15917987
41354,0.14580324
41355,0.5861139
41356,0.19727096
41357,0.10483679
41358,0.18842354
41359,0.017778175
41360,0.16081022
41361,0.020390306
41362,0.1039574
41363,0.21271835
41364,0.9201736
41365,0.16884463
41366,0.10148731
41367,0.19192098
41368,0.4003508
41369,0.09271573
41370,0.07171809
41371,0.12800409
41372,0.16205241
41373,0.25108048
41374,0.09438987
41375,0.2804715
41376,0.06504877
41377,0.20819506
41378,0.20293327
41379,0.33382133
41380,0.06500451
41381,0.02555348
41382,0.24796599
41383,0.24434806
41384,0.32164192
41385,0.110248
41386,0.07744881
41387,0.003496628
41388,0.17765439
41389,0.3583003
41390,0.026897218
41391,0.36452493
41392,0.059773494
41393,0.34322342
41394,0.22114646
41395,0.20746118
41396,0.23701856
41397,0.023648683
41398,0.111394756
41399,0.28873548
41400,0.22930756
41401,0.09598816
41402,0.14200991
41403,0.69306564
41404,0.22977763
41405,0.15686849
41406,0.07228747
41407,0.18360764
41408,0.20451397
41409,0.24531615
41410,0.100927286
41411,0.10272504
41412,0.42204756
41413,0.074208006
41414,0.043527763
41415,0.5532233
41416,0.06283128
41417,0.12989491
41418,0.18840012
41419,0.096150175
41420,0.25429407
41421,0.080382876
41422,0.09424909
41423,0.3574926
41424,0.13616523
41425,0.08157393
41426,0.35563743
41427,0.27828687
41428,0.31964064
41429,0.016301697
41430,0.31824473
41431,0.21418463
41432,0.583801
41433,0.042358834
41434,0.062958695
41435,0.0399645
41436,0.0787791
41437,0.06947788
41438,0.09842579
41439,0.3213176
41440,0.087657206
41441,0.13781868
41442,0.43508494
41443,0.27568734
41444,0.034789234
41445,0.18125539
41446,0.85286146
41447,0.34899992
41448,0.2775194
41449,0.48162875
41450,0.17135546
41451,0.48981112
41452,0.23510298
41453,0.16679794
41454,0.06885222
41455,0.109435104
41456,0.03877899
41457,0.33435705
41458,0.005576
41459,0.17374447
41460,0.16455317
41461,0.26567045
41462,0.12775746
41463,0.05849473
41464,0.14244747
41465,0.120256975
41466,0.19227947
41467,0.12120713
41468,0.14402753
41469,0.009904977
41470,0.62972
41471,0.11366281
41472,0.42586893
41473,0.72674525
41474,0.23359449
41475,0.1439464
41476,0.058772057
41477,0.16224883
41478,0.20392424
41479,0.037355762
41480,0.8692005
41481,0.20475705
41482,0.0065803854
41483,0.3561627
41484,0.20385581
41485,0.22365709
41486,0.0009812677
41487,0.3640506
41488,0.25912786
41489,0.069776155
41490,0.69297886
41491,0.08902078
41492,0.027333329
41493,0.07572513
41494,0.45139349
41495,0.005718937
41496,0.02050786
41497,0.14303878
41498,0.043968152
41499,0.30606416
41500,0.07148833
41501,0.1439658
41502,0.2141596
41503,0.10626044
41504,0.5130619
41505,0.24317749
41506,0.037035543
41507,0.30317318
41508,0.020324372
41509,0.03203193
41510,0.3973286
41511,0.04328701
41512,0.2892339
41513,0.122528404
41514,0.27627
41515,0.124322474
41516,0.13271946
41517,0.16572976
41518,0.004993582
41519,0.15987985
41520,0.32891706
41521,0.06415418
41522,0.20314154
41523,0.6033382
41524,0.12795913
41525,0.15792292
41526,0.12488772
41527,0.11379258
41528,0.23025814
41529,0.1535236
41530,0.06676686
41531,0.2863095
41532,0.0016227299
41533,0.056451313
41534,0.123352736
41535,0.007388357
41536,0.014638529
41537,0.13958435
41538,0.22552103
41539,0.1261192
41540,0.11319275
41541,0.14376245
41542,0.7236713
41543,0.0055307094
41544,0.12492082
41545,0.22434734
41546,0.038524866
41547,0.039575327
41548,0.20884661
41549,0.019945607
41550,0.053737514
41551,0.25715446
41552,0.21211897
41553,0.022329658
41554,0.05043567
41555,0.16692536
41556,0.4778272
41557,0.11876654
41558,0.06040624
41559,0.030161323
41560,0.03982137
41561,0.20226713
41562,0.08134073
41563,0.23010057
41564,0.29837894
41565,0.22943656
41566,0.00082929165
41567,0.845537
41568,0.18158914
41569,0.001641078
41570,0.10480106
41571,0.13823335
41572,0.23712073
41573,0.0993525
41574,0.4723253
41575,0.29274088
41576,0.2760693
41577,0.13608953
41578,0.16520847
41579,0.027075985
41580,0.693565
41581,0.5219723
41582,0.248047
41583,0.030514987
41584,0.15093574
41585,0.16190366
41586,0.123059705
41587,0.08455831
41588,0.22472958
41589,0.05715828
41590,0.12652065
41591,0.11919022
41592,0.12922917
41593,0.51709455
41594,0.18018785
41595,0.07957412
41596,0.10831777
41597,0.040512186
41598,0.0012058911
41599,0.0031882403
41600,0.08824588
41601,0.20158711
41602,0.07346038
41603,0.033659182
41604,0.022054859
41605,0.28595224
41606,0.05127952
41607,0.16671434
41608,0.25949275
41609,0.31433654
41610,0.063487016
41611,0.009422055
41612,0.13022512
41613,0.079643
41614,0.13998325
41615,0.010390152
41616,0.25019625
41617,0.1668095
41618,0.20743288
41619,0.07774213
41620,0.06937144
41621,0.019805027
41622,0.11095069
41623,0.007880565
41624,0.18428037
41625,0.2205557
41626,0.9822833
41627,0.17837553
41628,0.24138084
41629,0.010614927
41630,0.505445
41631,0.5316154
41632,0.01257157
41633,0.18414925
41634,0.20493758
41635,0.24180296
41636,0.04234754
41637,0.44382456
41638,0.2493332
41639,0.5516755
41640,0.0074603963
41641,0.4828525
41642,0.21350361
41643,0.7296999
41644,0.0046583214
41645,0.2114884
41646,0.30745977
41647,0.19543225
41648,0.0155489035
41649,0.011308058
41650,0.11892791
41651,0.18996666
41652,0.07734572
41653,0.42770714
41654,0.31219876
41655,0.23338428
41656,0.13438208
41657,0.10042065
41658,0.26525503
41659,0.074502215
41660,0.019277502
41661,0.108723864
41662,0.28545877
41663,0.17582734
41664,0.10678645
41665,0.25497836
41666,0.13288297
41667,0.64080036
41668,0.0045841993
41669,0.0779513
41670,0.14727029
41671,0.14211573
41672,0.08153097
41673,0.04718271
41674,0.19103089
41675,0.7075364
41676,0.15625896
41677,0.48108965
41678,0.35845506
41679,0.5714724
41680,0.113012075
41681,0.13279031
41682,0.04158236
41683,0.4469632
41684,0.1956606
41685,0.16220525
41686,0.11039421
41687,0.46483245
41688,0.01747093
41689,0.10050631
41690,0.25263768
41691,0.30055586
41692,0.29812792
41693,0.3566965
41694,0.36393127
41695,0.034200676
41696,0.45313832
41697,0.08465392
41698,0.5616976
41699,0.98833513
41700,0.20560583
41701,0.3476822
41702,0.4576668
41703,0.07495528
41704,0.16369544
41705,0.16126734
41706,0.27994347
41707,0.033863008
41708,0.08034319
41709,0.060358398
41710,0.5426315
41711,0.1808002
41712,0.13682204
41713,0.14548412
41714,0.41466752
41715,0.26781338
41716,0.17471336
41717,0.34558326
41718,0.0073039224
41719,0.027052023
41720,0.20273782
41721,0.18242921
41722,0.10274513
41723,0.35874477
41724,0.15359952
41725,0.20162089
41726,0.26065186
41727,0.14304245
41728,0.01744175
41729,0.0042422116
41730,0.0017052086
41731,0.26560143
41732,0.26063007
41733,0.29317284
41734,0.0480919
41735,0.008109836
41736,0.20076433
41737,0.36012822
41738,0.04743253
41739,0.06711597
41740,0.07420833
41741,0.22614501
41742,0.19139852
41743,0.08230028
41744,0.14928088
41745,0.11670028
41746,0.13342935
41747,0.003036875
41748,0.10486568
41749,0.4586374
41750,0.24590655
41751,0.20369083
41752,0.18354623
41753,0.9201533
41754,0.58701134
41755,0.093770914
41756,0.17423862
41757,0.2682893
41758,0.2880051
41759,0.07609556
41760,0.22060849
41761,0.046281133
41762,0.11068972
41763,0.012809451
41764,0.4241273
41765,0.8866414
41766,0.11495212
41767,0.26471177
41768,0.10311149
41769,0.20046678
41770,0.16291936
41771,0.1639782
41772,0.0036223633
41773,0.17417835
41774,0.41514865
41775,0.2160675
41776,0.2894142
41777,0.016931145
41778,0.09048455
41779,0.07041353
41780,0.06178867
41781,0.29391703
41782,0.17902106
41783,0.26269677
41784,0.21054505
41785,0.1989405
41786,0.14693876
41787,0.23974438
41788,0.10340356
41789,0.008938888
41790,0.11353929
41791,0.40494448
41792,0.063175805
41793,0.2918085
41794,0.17256036
41795,0.466443
41796,0.04839012
41797,0.03810793
41798,0.10482862
41799,0.24933118
41800,0.13395455
41801,0.15161353
41802,0.36073673
41803,0.30683666
41804,0.061135653
41805,0.14293845
41806,0.09081935
41807,0.004157963
41808,0.04987432
41809,0.40894458
41810,0.18741766
41811,0.1466753
41812,0.31414902
41813,0.6413694
41814,0.20993237
41815,0.11695867
41816,0.24521944
41817,0.17558199
41818,0.25782862
41819,0.015873583
41820,0.07305163
41821,0.20590682
41822,0.14146076
41823,0.062626235
41824,0.06474789
41825,0.14605136
41826,0.017094841
41827,0.24883765
41828,0.21883714
41829,0.06945895
41830,0.13749333
41831,0.14598538
41832,0.008851044
41833,0.12338464
41834,0.034066387
41835,0.14598475
41836,0.22638875
41837,0.3999286
41838,0.36891925
41839,0.2940623
41840,0.20912956
41841,0.07650169
41842,0.013028919
41843,0.12659593
41844,0.07445199
41845,0.04330908
41846,0.13949439
41847,0.54999304
41848,0.12130041
41849,0.0130507415
41850,0.13776897
41851,0.23054263
41852,0.08592818
41853,0.35186782
41854,0.38208073
41855,0.53530335
41856,0.115256324
41857,0.008571154
41858,0.02412014
41859,0.2323256
41860,0.3652669
41861,0.053996757
41862,0.30175045
41863,0.09462748
41864,0.16236067
41865,0.11566961
41866,0.25289682
41867,0.16356914
41868,0.5587443
41869,0.09843498
41870,0.050097235
41871,0.033276357
41872,0.123380914
41873,0.0028313906
41874,0.0055473754
41875,0.13111854
41876,0.5840303
41877,0.17378086
41878,0.055501327
41879,0.6189571
41880,0.25079733
41881,0.057635285
41882,0.26634255
41883,0.22626907
41884,0.42287225
41885,0.22120634
41886,0.04129163
41887,0.2618612
41888,0.43622
41889,0.11623021
41890,0.08260938
41891,0.44469872
41892,0.03864672
41893,0.026511319
41894,0.24517363
41895,0.21109535
41896,0.05290672
41897,0.2581434
41898,0.17053935
41899,0.22482672
41900,0.45325932
41901,0.04470032
41902,0.042839125
41903,0.09403238
41904,0.08381615
41905,0.1427794
41906,0.1324418
41907,0.0010702641
41908,0.033857424
41909,0.18866362
41910,0.034528945
41911,0.01254684
41912,0.3222915
41913,0.17744802
41914,0.074203916
41915,0.0041402937
41916,0.25684214
41917,0.00977161
41918,0.10431733
41919,0.17709975
41920,0.18591362
41921,0.06768815
41922,0.328079
41923,0.012182363
41924,0.031169541
41925,0.28620455
41926,0.12840198
41927,0.06712129
41928,0.24211219
41929,0.17280261
41930,0.069103956
41931,0.24779455
41932,0.14473885
41933,0.48692238
41934,0.13389596
41935,0.121788375
41936,0.43966883
41937,0.27193302
41938,0.28566986
41939,0.6051083
41940,0.021510975
41941,0.32053685
41942,0.045480635
41943,0.05732709
41944,0.010802208
41945,0.020435568
41946,0.017673489
41947,0.044283796
41948,0.21125564
41949,0.073406145
41950,0.19179218
41951,0.21101938
41952,0.045178965
41953,0.09758628
41954,0.1153015
41955,0.104266286
41956,0.13918689
41957,0.24442385
41958,0.32818845
41959,0.38567412
41960,0.1389817
41961,0.058097508
41962,0.01868731
41963,0.07676468
41964,0.05549975
41965,0.36997712
41966,0.072387815
41967,0.4035311
41968,0.14857984
41969,0.1191909
41970,0.54516363
41971,0.18604039
41972,0.035374485
41973,0.12164987
41974,0.4186944
41975,0.12371529
41976,0.4265019
41977,0.20808676
41978,0.21657704
41979,0.20319037
41980,0.16585636
41981,0.28804538
41982,0.02323492
41983,0.041105866
41984,0.3389813
41985,0.19071788
41986,0.27129853
41987,0.0017984367
41988,0.13640393
41989,0.048517738
41990,0.21689221
41991,0.19652799
41992,0.22492942
41993,0.21855155
41994,0.29412785
41995,0.11393134
41996,0.052767344
41997,0.17306954
41998,0.3865495
41999,0.038181223
42000,0.1308797
42001,0.07042636
42002,0.0034237483
42003,0.34082907
42004,0.09087282
42005,0.16645606
42006,0.037641916
42007,0.08090474
42008,0.26429376
42009,0.16426642
42010,0.08101923
42011,0.31461954
42012,0.29368278
42013,0.03405713
42014,0.38714933
42015,0.07496358
42016,0.2286251
42017,0.3209279
42018,0.30674076
42019,0.41811526
42020,0.13367504
42021,0.09552827
42022,0.20710067
42023,0.3743615
42024,0.19321123
42025,0.1760971
42026,0.15593265
42027,0.248618
42028,0.29863104
42029,0.2538456
42030,0.3930719
42031,0.25817868
42032,0.19592232
42033,0.4260825
42034,0.028088862
42035,0.0075570415
42036,0.46181372
42037,0.12976761
42038,0.104178816
42039,0.57106715
42040,0.13276719
42041,0.17938244
42042,0.25061172
42043,0.13086689
42044,0.65068
42045,0.35434085
42046,0.18567711
42047,0.11399414
42048,0.11889497
42049,0.09211254
42050,0.38255572
42051,0.09302033
42052,0.13812639
42053,0.0010643648
42054,0.23461151
42055,0.13184722
42056,0.1766663
42057,0.24953125
42058,0.23469244
42059,0.0816617
42060,0.13429914
42061,0.008943325
42062,0.13137697
42063,0.0014534586
42064,0.18864356
42065,0.21764365
42066,0.494197
42067,0.6763059
42068,0.11082533
42069,0.35605344
42070,0.31454867
42071,0.22455539
42072,0.22973867
42073,0.056703545
42074,0.0055227685
42075,0.070542775
42076,0.17354633
42077,0.19098565
42078,0.36633986
42079,0.12515765
42080,0.07428316
42081,0.09558782
42082,0.13238819
42083,0.08304384
42084,0.395855
42085,0.81432754
42086,0.079628356
42087,0.40448025
42088,0.022982439
42089,0.10250052
42090,0.30916515
42091,0.69223195
42092,0.076100856
42093,0.28298825
42094,0.24728863
42095,0.08023084
42096,0.10678132
42097,0.1758763
42098,0.12058076
42099,0.21459733
42100,0.47416005
42101,0.01919143
42102,0.1715695
42103,0.19792475
42104,0.14073232
42105,0.10896382
42106,0.06495074
42107,0.3504742
42108,0.09324749
42109,0.18409334
42110,0.0921529
42111,0.7793052
42112,0.34360546
42113,0.07647444
42114,0.11420892
42115,0.036606666
42116,0.10833601
42117,0.3012888
42118,0.19282846
42119,0.27263203
42120,0.15099776
42121,0.23719715
42122,0.05406584
42123,0.0014777445
42124,0.35342863
42125,0.04551934
42126,0.5093609
42127,0.1247539
42128,0.030858891
42129,0.10470704
42130,0.35923564
42131,0.0028945217
42132,0.26499444
42133,0.11703299
42134,0.0953665
42135,0.025542464
42136,0.20419666
42137,0.40699625
42138,0.28916463
42139,0.16243957
42140,0.21231245
42141,0.026728403
42142,0.259138
42143,0.22906566
42144,0.033189777
42145,0.06051667
42146,0.094850324
42147,0.08991003
42148,0.47808406
42149,0.37286535
42150,0.021271909
42151,0.08812667
42152,0.11570573
42153,0.2423654
42154,0.3393659
42155,0.50669134
42156,0.2377206
42157,0.0913634
42158,0.026523605
42159,0.2778944
42160,0.019423971
42161,0.055817686
42162,0.12561649
42163,0.15844038
42164,0.16005613
42165,0.12478113
42166,0.03882378
42167,0.25092378
42168,0.0026799187
42169,0.10292969
42170,0.020390786
42171,0.10640981
42172,0.5647423
42173,0.1902197
42174,0.21721967
42175,0.5416655
42176,0.14768791
42177,0.123114884
42178,0.30451396
42179,0.12867789
42180,0.0054549864
42181,0.1794594
42182,0.27062717
42183,0.050842553
42184,0.05578332
42185,0.12199668
42186,0.15044455
42187,0.053086348
42188,0.5483138
42189,0.21098919
42190,0.099869356
42191,0.25536028
42192,0.23149215
42193,0.12152277
42194,0.16713336
42195,0.17866595
42196,0.23134229
42197,0.20477924
42198,0.13661325
42199,0.1448345
42200,0.18805806
42201,0.43248844
42202,0.048852913
42203,0.01793143
42204,0.06867383
42205,0.34771082
42206,0.016219435
42207,0.25381035
42208,0.2614792
42209,0.012952134
42210,0.045678604
42211,0.4005627
42212,0.27936414
42213,0.4094462
42214,0.65105677
42215,0.420153
42216,0.029885434
42217,0.098696046
42218,0.08507677
42219,0.44537133
42220,0.17154004
42221,0.07334319
42222,0.056568213
42223,0.10000684
42224,0.05058931
42225,0.12864506
42226,0.19705527
42227,0.642897
42228,0.4142901
42229,0.09929721
42230,0.37475765
42231,0.10113859
42232,0.2615982
42233,0.2233646
42234,0.18535034
42235,0.023764702
42236,0.3816895
42237,0.019614067
42238,0.1866202
42239,0.10700116
42240,0.29935163
42241,0.13135454
42242,0.0041459384
42243,0.024488462
42244,0.09356254
42245,0.14567782
42246,0.15648925
42247,0.012010808
42248,0.18619698
42249,0.1674772
42250,0.19316888
42251,0.010951367
42252,0.020924753
42253,0.24975261
42254,0.097619794
42255,0.24495067
42256,0.18020342
42257,0.22423531
42258,0.23861781
42259,0.32453945
42260,0.034953594
42261,0.5602596
42262,0.15662503
42263,0.22868459
42264,0.11836119
42265,0.12974618
42266,0.15195033
42267,0.20541935
42268,0.11611337
42269,0.044568565
42270,0.037443105
42271,0.042830072
42272,0.07921909
42273,0.24791645
42274,0.14516997
42275,0.104947455
42276,0.20194073
42277,0.56152856
42278,0.15804271
42279,0.17560469
42280,0.27698842
42281,0.10075264
42282,0.44304603
42283,0.13024099
42284,0.14398353
42285,0.43689257
42286,0.05532998
42287,0.33195204
42288,0.40288728
42289,0.054606304
42290,0.38035294
42291,0.019365754
42292,0.17671971
42293,0.28444418
42294,0.16423611
42295,0.08972187
42296,0.085182406
42297,0.2404838
42298,0.23270574
42299,0.16044225
42300,0.25637054
42301,0.34827128
42302,0.17541227
42303,0.24528794
42304,0.025788339
42305,0.89691275
42306,0.040014267
42307,0.49228862
42308,0.19455327
42309,0.025922043
42310,0.42972216
42311,0.5311005
42312,0.14254004
42313,0.3025231
42314,0.060594596
42315,0.077177025
42316,0.08455415
42317,0.21968278
42318,0.33034843
42319,0.35450527
42320,0.42457265
42321,0.02973526
42322,0.06909618
42323,0.19079505
42324,0.45103294
42325,0.28174812
42326,0.13065563
42327,0.14678842
42328,0.18887149
42329,0.114952296
42330,0.12662688
42331,0.20228189
42332,0.027211333
42333,0.20765224
42334,0.7019368
42335,0.03743812
42336,0.056847118
42337,0.004663894
42338,0.1356709
42339,0.51856554
42340,0.10102919
42341,0.3638411
42342,0.1466364
42343,0.033947617
42344,0.24400719
42345,0.13487934
42346,0.11261246
42347,0.009964058
42348,0.24332619
42349,0.23635195
42350,0.16259794
42351,0.09719915
42352,0.39485112
42353,0.44357723
42354,0.02176031
42355,0.20611191
42356,0.038708232
42357,0.08399555
42358,0.743387
42359,0.053038407
42360,0.16377091
42361,0.040813576
42362,0.21853843
42363,0.1216948
42364,0.13945073
42365,0.23475157
42366,0.21365947
42367,0.45937333
42368,0.16882855
42369,0.11403674
42370,0.13996097
42371,0.09558936
42372,0.013303923
42373,0.01293599
42374,0.0014946401
42375,0.19049259
42376,0.1614921
42377,0.14541595
42378,0.17167045
42379,0.019158062
42380,0.3601696
42381,0.25309086
42382,0.045014497
42383,0.056485333
42384,0.11794695
42385,0.50959784
42386,0.08650412
42387,0.115922086
42388,0.0013883878
42389,0.10613013
42390,0.10822716
42391,0.08114793
42392,0.30694044
42393,0.15483946
42394,0.17620638
42395,0.18923213
42396,0.15264753
42397,0.20147534
42398,0.522898
42399,0.07805253
42400,0.09120828
42401,0.47950795
42402,0.2514781
42403,0.17256472
42404,0.47057968
42405,0.30017045
42406,0.03394428
42407,0.22075823
42408,0.23137909
42409,0.46192425
42410,0.38699573
42411,0.4366373
42412,0.002731559
42413,0.06269968
42414,0.18875177
42415,0.3426884
42416,0.9109185
42417,0.5918588
42418,0.054402776
42419,0.13546227
42420,0.18703374
42421,0.050257057
42422,0.12832816
42423,0.20102231
42424,0.021806844
42425,0.23845504
42426,0.3248173
42427,0.058914695
42428,0.22948532
42429,0.15292759
42430,0.2466446
42431,0.26869568
42432,0.17167193
42433,0.07562105
42434,0.24156056
42435,0.04633574
42436,0.22433929
42437,0.33365858
42438,0.8449325
42439,0.16267829
42440,0.17396542
42441,0.4160879
42442,0.21388319
42443,0.3645798
42444,0.12877391
42445,0.16827114
42446,0.13007627
42447,0.078236975
42448,0.07617131
42449,0.23686399
42450,0.05050189
42451,0.2112953
42452,0.32470307
42453,0.5360055
42454,0.040814098
42455,0.38388503
42456,0.13323271
42457,0.31497318
42458,0.4211098
42459,0.7221701
42460,0.3041442
42461,0.628313
42462,0.049091965
42463,0.139713
42464,0.30770227
42465,0.1323982
42466,0.045589812
42467,0.1676456
42468,0.0049505243
42469,0.4222473
42470,0.20889445
42471,0.1467412
42472,0.09128548
42473,0.004781533
42474,0.18342738
42475,0.26591215
42476,0.3943554
42477,0.41521937
42478,0.11605722
42479,0.29151538
42480,0.20838678
42481,0.06914515
42482,0.013901097
42483,0.30361354
42484,0.0782982
42485,0.19535847
42486,0.08771509
42487,0.09718263
42488,0.17981169
42489,0.092175804
42490,0.17657723
42491,0.028567035
42492,0.20257206
42493,0.34809065
42494,0.7103247
42495,0.06478359
42496,0.17611289
42497,0.10814719
42498,0.10841665
42499,0.3448788
42500,0.13210468
42501,0.18386456
42502,0.19280408
42503,0.091442145
42504,0.24226452
42505,0.24453165
42506,0.123944364
42507,0.23497501
42508,0.05561012
42509,0.35791853
42510,0.19959664
42511,0.061758395
42512,0.27564248
42513,0.24347605
42514,0.18255734
42515,0.08015241
42516,0.37917978
42517,0.24514548
42518,0.07952311
42519,0.1657276
42520,0.04829736
42521,0.30938748
42522,0.0085606575
42523,0.08330477
42524,0.20483507
42525,0.24222228
42526,0.060062945
42527,0.114520535
42528,0.28937823
42529,0.20349307
42530,0.060534406
42531,0.614877
42532,0.2554411
42533,0.12908937
42534,0.23101288
42535,0.011363358
42536,0.5779112
42537,0.2768628
42538,0.24983257
42539,0.22451459
42540,0.14598113
42541,0.14765304
42542,0.12511669
42543,0.3043005
42544,0.13562542
42545,0.059616797
42546,0.19693895
42547,0.09659819
42548,0.42844498
42549,0.36662003
42550,0.22548783
42551,0.36866215
42552,0.1647085
42553,0.33100697
42554,0.16812019
42555,0.10462093
42556,0.07071702
42557,0.3709081
42558,0.25241256
42559,0.17101152
42560,0.108751595
42561,0.15035886
42562,0.01270034
42563,0.024473969
42564,0.41895318
42565,0.17326817
42566,0.09244459
42567,0.26164034
42568,0.20419078
42569,0.13011001
42570,0.0687211
42571,0.15541355
42572,0.16657901
42573,0.32856494
42574,0.1669997
42575,0.045903455
42576,0.9082221
42577,0.11261763
42578,0.5810975
42579,0.10634062
42580,0.29081753
42581,0.14288029
42582,0.119138084
42583,0.3647085
42584,0.118060336
42585,0.1946667
42586,0.042595122
42587,0.13786814
42588,0.069713764
42589,0.01985722
42590,0.016676843
42591,0.2627396
42592,0.501717
42593,0.36502868
42594,0.098204255
42595,0.2117786
42596,0.3177117
42597,0.048395887
42598,0.46685752
42599,0.0828815
42600,0.053455215
42601,0.15337215
42602,0.02722479
42603,0.1695597
42604,0.2233303
42605,0.54690605
42606,0.28569856
42607,0.15988049
42608,0.1939345
42609,0.081984594
42610,0.062048722
42611,0.05892013
42612,0.1832478
42613,0.31935337
42614,0.0104937395
42615,0.27669907
42616,0.2746691
42617,0.0054660076
42618,0.12718113
42619,0.30660838
42620,0.350531
42621,0.2910827
42622,0.4248298
42623,0.24543141
42624,0.16013224
42625,0.24542333
42626,0.11319298
42627,0.6159759
42628,0.21434827
42629,0.21412253
42630,0.06016842
42631,0.12535387
42632,0.051771913
42633,0.11174004
42634,0.17133321
42635,0.08460721
42636,0.026289782
42637,0.08780627
42638,0.27438304
42639,0.18705429
42640,0.05824161
42641,0.061129224
42642,0.09180974
42643,0.29301587
42644,0.0514175
42645,0.99520725
42646,0.21333544
42647,0.042684976
42648,0.26428062
42649,0.08338536
42650,0.02367935
42651,0.0021208136
42652,0.13920866
42653,0.062276326
42654,0.23604105
42655,0.07749033
42656,0.3629382
42657,0.17043738
42658,0.8086504
42659,0.052496385
42660,0.041374467
42661,0.2120952
42662,0.21009855
42663,0.12924875
42664,0.317391
42665,0.13929392
42666,0.03875526
42667,0.016662259
42668,0.0042184936
42669,0.10202338
42670,0.45210478
42671,0.09247452
42672,0.0066517
42673,0.014627734
42674,0.43601665
42675,0.5833356
42676,0.050353896
42677,0.66263205
42678,0.3749982
42679,0.06377739
42680,0.42136404
42681,0.17229308
42682,0.38462013
42683,0.15398487
42684,0.012069195
42685,0.2705163
42686,0.27038917
42687,0.24003235
42688,0.26187873
42689,0.021101175
42690,0.10060699
42691,0.07911892
42692,0.07272352
42693,0.0035864078
42694,0.32989532
42695,0.12430938
42696,0.27818254
42697,0.26948008
42698,0.050384115
42699,0.3246302
42700,0.16321625
42701,0.25530493
42702,0.1926073
42703,0.99370545
42704,0.10837591
42705,0.36040178
42706,0.0030693554
42707,0.026251059
42708,0.0018515341
42709,0.035971563
42710,0.5928569
42711,0.0029245494
42712,0.39037663
42713,0.007620557
42714,0.002680728
42715,0.15683283
42716,0.058097675
42717,0.13767968
42718,0.37479314
42719,0.036124665
42720,0.58252335
42721,0.123878926
42722,0.18113112
42723,0.1839023
42724,0.3637488
42725,0.04261576
42726,0.9446936
42727,0.0147145055
42728,0.6526646
42729,0.033758726
42730,0.11755074
42731,0.121410266
42732,0.29545832
42733,0.07518393
42734,0.2445193
42735,0.27248508
42736,0.40922874
42737,0.18418849
42738,0.061006993
42739,0.11449799
42740,0.042375356
42741,0.11610728
42742,0.098316714
42743,0.52054894
42744,0.027422361
42745,0.13519111
42746,0.017358657
42747,0.10021445
42748,0.24956042
42749,0.101701386
42750,0.11034707
42751,0.12534168
42752,0.20821352
42753,0.10010933
42754,0.3293528
42755,0.09468414
42756,0.05752928
42757,0.23637769
42758,0.51675206
42759,0.1971078
42760,0.18485768
42761,0.01868889
42762,0.33485886
42763,0.23432776
42764,0.1468616
42765,0.36609408
42766,0.52011
42767,0.057290662
42768,0.06892194
42769,0.016103094
42770,0.078826524
42771,0.14106789
42772,0.0059272437
42773,0.2970296
42774,0.099512145
42775,0.22297323
42776,0.0032143188
42777,0.13986012
42778,0.17737691
42779,0.06236577
42780,0.03389712
42781,0.11648802
42782,0.06846672
42783,0.060583957
42784,0.24768817
42785,0.12077093
42786,0.12958583
42787,0.15924954
42788,0.09489282
42789,0.13809271
42790,0.14923435
42791,0.21801554
42792,0.098005824
42793,0.10059388
42794,0.14873818
42795,0.21765243
42796,0.07780224
42797,0.17146385
42798,0.01890588
42799,0.25537652
42800,0.09663798
42801,0.08034172
42802,0.20614755
42803,0.023135908
42804,0.07097601
42805,0.3439983
42806,0.14617871
42807,0.18209231
42808,0.0319984
42809,0.20214655
42810,0.08274584
42811,0.03661201
42812,0.3131077
42813,0.1681154
42814,0.009230679
42815,0.121085785
42816,0.0720056
42817,0.11908794
42818,0.13683991
42819,0.06277048
42820,0.95538414
42821,0.02379368
42822,0.009760615
42823,0.13729925
42824,0.28599188
42825,0.16125263
42826,0.13248968
42827,0.0044979057
42828,0.15994811
42829,0.1455507
42830,0.052525047
42831,0.40159407
42832,0.1533884
42833,0.3531587
42834,0.25009325
42835,0.10887908
42836,0.14539652
42837,0.13236901
42838,0.2389082
42839,0.13473885
42840,0.11266313
42841,0.1942136
42842,0.44278544
42843,0.58532053
42844,0.2757742
42845,0.14736202
42846,0.32829633
42847,0.10261047
42848,0.15304795
42849,0.7320195
42850,0.6501644
42851,0.093130894
42852,0.094181724
42853,0.3857845
42854,0.0077379397
42855,0.045762707
42856,0.0051261676
42857,0.22763321
42858,0.05921805
42859,0.29865387
42860,0.123507954
42861,0.69921434
42862,0.11352014
42863,0.23749192
42864,0.5128028
42865,0.051906656
42866,0.46271417
42867,0.6814294
42868,0.0033669404
42869,0.008338333
42870,0.31510967
42871,0.3130682
42872,0.17696843
42873,0.31478277
42874,0.24528041
42875,0.10561211
42876,0.23568964
42877,0.045509133
42878,0.15574713
42879,0.06361733
42880,0.2946626
